Day,Crop_Biomass (kg/ha),Weed_Biomass (kg/ha),Pest_Density (ind/m²),Bat_Population (ind/km²),Soil_Organic_Matter (%)
284,0.0,2.641992844702997e-23,96.23564492727465,53.11707611055601,2.268590608361414
285,0.0,5.803367956786908e-24,96.74281348994742,53.06420605225573,2.2685452370029613
286,0.0,-1.8220243933080045e-23,97.1837782839616,53.01137728063808,2.268499866551927
287,0.0,-4.1915056051081964e-24,97.5670244788259,52.958589779208914,2.2684544970082916
288,0.0,1.1409071879926747e-23,97.89923919616582,52.90584356830797,2.268409128372038
289,0.0,9.309770904287053e-24,98.18693516007899,52.8531386958659,2.268363760643148
290,0.0,5.872529796266339e-25,98.43586759700815,52.80047523794831,2.2683183938216036
291,0.0,-2.8855908551330916e-24,98.65109592486952,52.74785329607044,2.2682730279073864
292,0.0,-1.0858408956891403e-24,98.83706126918145,52.695272994718195,2.2682276629004785
293,0.0,9.192042829353692e-25,98.99765112323404,52.64273447932684,2.2681822988008618
294,0.0,9.215812755438706e-25,99.13626008023586,52.59023791454553,2.268136935608518
295,0.0,4.3377287755573185e-26,99.25578401773166,52.537783477572454,2.2680915733234293
296,0.0,-2.8499940664099814e-25,99.358659925274,52.48537135386248,2.2680462119455784
297,0.0,2.188232017837045e-25,99.44748097317276,52.433001780694894,2.268000851474946
298,0.0,3.4745091521208337e-25,99.52405989313105,52.380674980660146,2.2679554919115135
299,0.0,-6.24070711118382e-26,99.5900860297381,52.32839120033111,2.2679101332552634
300,0.0,-1.8906750342985013e-25,99.64706688951952,52.276150707346424,2.267864775506176
301,0.0,-4.054389872786727e-26,99.69614665233591,52.2239537523183,2.267819418664234
302,0.0,6.734501126277074e-26,99.73839375113438,52.171800606075536,2.267774062729421
303,0.0,4.197737219184953e-26,99.77470039443011,52.11969153902564,2.267728707701719
304,0.0,-2.897990772248864e-26,99.80600927897119,52.06762688593035,2.267683353581108
305,0.0,-1.9300779219391354e-26,99.83297373610328,52.01560694767464,2.26763800036757
306,0.0,2.2338822719258088e-26,99.85619301677409,51.96363204418238,2.267592648061087
307,0.0,1.1342790111634619e-26,99.8761872720773,51.91170250477983,2.2675472966616415
308,0.0,-1.589765888317468e-26,99.89340327858656,51.85981866791732,2.2675019461692147
309,0.0,-6.652042957593697e-27,99.90822628727159,51.807980880859695,2.2674565965837887
310,0.0,1.0851845861804078e-26,99.92098835975389,51.75618949941005,2.267411247905345
311,0.0,3.5397841403901475e-27,99.93197561920891,51.704444887648144,2.2673659001338664
312,0.0,-7.505748071643713e-27,99.94143457543616,51.65274741768093,2.267320553269334
